arbres,tr,nb,outg,outs,outc
5057,tree3,100,0,0,10
5058,tree3,100,0,0,10
5059,tree3,100,0,0,10
5060,tree3,100,0,0,10
5061,tree3,100,0,0,10
5062,tree3,100,0,0,10
5063,tree3,100,0,0,10
5064,tree3,100,0,0,10
5065,tree3,100,0,0,10
5066,tree3,100,0,0,10
5067,tree3,100,0,0,10
5068,tree3,100,0,0,10
5069,tree3,100,0,0,10
5070,tree3,100,0,0,10
5071,tree3,100,0,0,10
5072,tree3,100,0,0,10
5073,tree3,100,0,0,10
5074,tree3,100,0,0,10
5075,tree3,100,0,0,10
5076,tree3,100,0,0,10
5077,tree3,100,0,0,10
5078,tree3,100,0,0,10
5079,tree3,100,0,0,10
5080,tree3,100,0,0,10
5081,tree3,100,0,0,10
5082,tree3,100,0,0,10
5083,tree3,100,0,0,10
5084,tree3,100,0,0,10
5085,tree3,100,0,0,10
5086,tree3,100,0,0,10
5087,tree3,100,0,0,10
5088,tree3,100,0,0,10
5089,tree3,100,0,0,10
5090,tree3,100,0,0,10
5091,tree3,100,0,0,10
5092,tree3,100,0,0,10
5093,tree3,100,0,0,10
5094,tree3,100,0,0,10
5095,tree3,100,0,0,10
5096,tree3,100,0,0,10
5097,tree3,100,0,0,10
5098,tree3,100,0,0,10
5099,tree3,100,0,0,10
5100,tree3,100,0,0,10
5101,tree1,100,0,0,20
5102,tree1,100,0,0,20
5103,tree1,100,0,0,20
5104,tree1,100,0,0,20
5105,tree1,100,0,0,20
5106,tree1,100,0,0,20
5107,tree1,100,0,0,20
5108,tree1,100,0,0,20
5109,tree1,100,0,0,20
5110,tree1,100,0,0,20
5111,tree1,100,0,0,20
5112,tree1,100,0,0,20
5113,tree1,100,0,0,20
5114,tree1,100,0,0,20
5115,tree1,100,0,0,20
5116,tree1,100,0,0,20
5117,tree1,100,0,0,20
5118,tree1,100,0,0,20
5119,tree1,100,0,0,20
5120,tree1,100,0,0,20
5121,tree1,100,0,0,20
5122,tree1,100,0,0,20
5123,tree1,100,0,0,20
5124,tree1,100,0,0,20
5125,tree1,100,0,0,20
5126,tree1,100,0,0,20
5127,tree1,100,0,0,20
5128,tree1,100,0,0,20
5129,tree1,100,0,0,20
5130,tree1,100,0,0,20
5131,tree1,100,0,0,20
5132,tree1,100,0,0,20
5133,tree1,100,0,0,20
5134,tree1,100,0,0,20
5135,tree1,100,0,0,20
5136,tree1,100,0,0,20
5137,tree1,100,0,0,20
5138,tree1,100,0,0,20
5139,tree1,100,0,0,20
5140,tree1,100,0,0,20
5141,tree1,100,0,0,20
5142,tree1,100,0,0,20
5143,tree1,100,0,0,20
5144,tree1,100,0,0,20
5145,tree1,100,0,0,20
5146,tree1,100,0,0,20
5147,tree1,100,0,0,20
5148,tree1,100,0,0,20
5149,tree1,100,0,0,20
5150,tree1,100,0,0,20
5151,tree2,100,0,0,20
5152,tree2,100,0,0,20
5153,tree2,100,0,0,20
5154,tree2,100,0,0,20
5155,tree2,100,0,0,20
5156,tree2,100,0,0,20
5157,tree2,100,0,0,20
5158,tree2,100,0,0,20
5159,tree2,100,0,0,20
5160,tree2,100,0,0,20
5161,tree2,100,0,0,20
5162,tree2,100,0,0,20
5163,tree2,100,0,0,20
5164,tree2,100,0,0,20
5165,tree2,100,0,0,20
5166,tree2,100,0,0,20
5167,tree2,100,0,0,20
5168,tree2,100,0,0,20
5169,tree2,100,0,0,20
5170,tree2,100,0,0,20
5171,tree2,100,0,0,20
5172,tree2,100,0,0,20
5173,tree2,100,0,0,20
5174,tree2,100,0,0,20
5175,tree2,100,0,0,20
5176,tree2,100,0,0,20
5177,tree2,100,0,0,20
5178,tree2,100,0,0,20
5179,tree2,100,0,0,20
5180,tree2,100,0,0,20
5181,tree2,100,0,0,20
5182,tree2,100,0,0,20
5183,tree2,100,0,0,20
5184,tree2,100,0,0,20
5185,tree2,100,0,0,20
5186,tree2,100,0,0,20
5187,tree2,100,0,0,20
5188,tree2,100,0,0,20
5189,tree2,100,0,0,20
5190,tree2,100,0,0,20
5191,tree2,100,0,0,20
5192,tree2,100,0,0,20
5193,tree2,100,0,0,20
5194,tree2,100,0,0,20
5195,tree2,100,0,0,20
5196,tree2,100,0,0,20
5197,tree2,100,0,0,20
5198,tree2,100,0,0,20
5199,tree2,100,0,0,20
5200,tree2,100,0,0,20
5201,tree3,100,0,0,20
5202,tree3,100,0,0,20
5203,tree3,100,0,0,20
5204,tree3,100,0,0,20
5205,tree3,100,0,0,20
5206,tree3,100,0,0,20
5207,tree3,100,0,0,20
5208,tree3,100,0,0,20
5209,tree3,100,0,0,20
5210,tree3,100,0,0,20
5211,tree3,100,0,0,20
5212,tree3,100,0,0,20
5213,tree3,100,0,0,20
5214,tree3,100,0,0,20
5215,tree3,100,0,0,20
5216,tree3,100,0,0,20
5217,tree3,100,0,0,20
5218,tree3,100,0,0,20
5219,tree3,100,0,0,20
5220,tree3,100,0,0,20
5221,tree3,100,0,0,20
5222,tree3,100,0,0,20
5223,tree3,100,0,0,20
5224,tree3,100,0,0,20
5225,tree3,100,0,0,20
5226,tree3,100,0,0,20
5227,tree3,100,0,0,20
5228,tree3,100,0,0,20
5229,tree3,100,0,0,20
5230,tree3,100,0,0,20
5231,tree3,100,0,0,20
5232,tree3,100,0,0,20
5233,tree3,100,0,0,20
5234,tree3,100,0,0,20
5235,tree3,100,0,0,20
5236,tree3,100,0,0,20
5237,tree3,100,0,0,20
5238,tree3,100,0,0,20
5239,tree3,100,0,0,20
5240,tree3,100,0,0,20
5241,tree3,100,0,0,20
5242,tree3,100,0,0,20
5243,tree3,100,0,0,20
5244,tree3,100,0,0,20
5245,tree3,100,0,0,20
5246,tree3,100,0,0,20
5247,tree3,100,0,0,20
5248,tree3,100,0,0,20
5249,tree3,100,0,0,20
5250,tree3,100,0,0,20
5251,tree1,100,0,0,50
5252,tree1,100,0,0,50
5253,tree1,100,0,0,50
5254,tree1,100,0,0,50
5255,tree1,100,0,0,50
5256,tree1,100,0,0,50
5257,tree1,100,0,0,50
5258,tree1,100,0,0,50
5259,tree1,100,0,0,50
5260,tree1,100,0,0,50
5261,tree1,100,0,0,50
5262,tree1,100,0,0,50
5263,tree1,100,0,0,50
5264,tree1,100,0,0,50
5265,tree1,100,0,0,50
5266,tree1,100,0,0,50
5267,tree1,100,0,0,50
5268,tree1,100,0,0,50
5269,tree1,100,0,0,50
5270,tree1,100,0,0,50
5271,tree1,100,0,0,50
5272,tree1,100,0,0,50
5273,tree1,100,0,0,50
5274,tree1,100,0,0,50
5275,tree1,100,0,0,50
5276,tree1,100,0,0,50
5277,tree1,100,0,0,50
5278,tree1,100,0,0,50
5279,tree1,100,0,0,50
5280,tree1,100,0,0,50
5281,tree1,100,0,0,50
5282,tree1,100,0,0,50
5283,tree1,100,0,0,50
5284,tree1,100,0,0,50
5285,tree1,100,0,0,50
5286,tree1,100,0,0,50
5287,tree1,100,0,0,50
5288,tree1,100,0,0,50
5289,tree1,100,0,0,50
5290,tree1,100,0,0,50
5291,tree1,100,0,0,50
5292,tree1,100,0,0,50
5293,tree1,100,0,0,50
5294,tree1,100,0,0,50
5295,tree1,100,0,0,50
5296,tree1,100,0,0,50
5297,tree1,100,0,0,50
5298,tree1,100,0,0,50
5299,tree1,100,0,0,50
5300,tree1,100,0,0,50
5301,tree2,100,0,0,50
5302,tree2,100,0,0,50
5303,tree2,100,0,0,50
5304,tree2,100,0,0,50
5305,tree2,100,0,0,50
5306,tree2,100,0,0,50
5307,tree2,100,0,0,50
5308,tree2,100,0,0,50
5309,tree2,100,0,0,50
5310,tree2,100,0,0,50
5311,tree2,100,0,0,50
5312,tree2,100,0,0,50
5313,tree2,100,0,0,50
5314,tree2,100,0,0,50
5315,tree2,100,0,0,50
5316,tree2,100,0,0,50
5317,tree2,100,0,0,50
5318,tree2,100,0,0,50
5319,tree2,100,0,0,50
5320,tree2,100,0,0,50
5321,tree2,100,0,0,50
5322,tree2,100,0,0,50
5323,tree2,100,0,0,50
5324,tree2,100,0,0,50
5325,tree2,100,0,0,50
5326,tree2,100,0,0,50
5327,tree2,100,0,0,50
5328,tree2,100,0,0,50
5329,tree2,100,0,0,50
5330,tree2,100,0,0,50
5331,tree2,100,0,0,50
5332,tree2,100,0,0,50
5333,tree2,100,0,0,50
5334,tree2,100,0,0,50
5335,tree2,100,0,0,50
5336,tree2,100,0,0,50
5337,tree2,100,0,0,50
5338,tree2,100,0,0,50
5339,tree2,100,0,0,50
5340,tree2,100,0,0,50
5341,tree2,100,0,0,50
5342,tree2,100,0,0,50
5343,tree2,100,0,0,50
5344,tree2,100,0,0,50
5345,tree2,100,0,0,50
5346,tree2,100,0,0,50
5347,tree2,100,0,0,50
5348,tree2,100,0,0,50
5349,tree2,100,0,0,50
5350,tree2,100,0,0,50
5351,tree3,100,0,0,50
5352,tree3,100,0,0,50
5353,tree3,100,0,0,50
5354,tree3,100,0,0,50
5355,tree3,100,0,0,50
5356,tree3,100,0,0,50
5357,tree3,100,0,0,50
5358,tree3,100,0,0,50
5359,tree3,100,0,0,50
5360,tree3,100,0,0,50
5361,tree3,100,0,0,50
5362,tree3,100,0,0,50
5363,tree3,100,0,0,50
5364,tree3,100,0,0,50
5365,tree3,100,0,0,50
5366,tree3,100,0,0,50
5367,tree3,100,0,0,50
5368,tree3,100,0,0,50
5369,tree3,100,0,0,50
5370,tree3,100,0,0,50
5371,tree3,100,0,0,50
5372,tree3,100,0,0,50
5373,tree3,100,0,0,50
5374,tree3,100,0,0,50
5375,tree3,100,0,0,50
5376,tree3,100,0,0,50
5377,tree3,100,0,0,50
5378,tree3,100,0,0,50
5379,tree3,100,0,0,50
5380,tree3,100,0,0,50
5381,tree3,100,0,0,50
5382,tree3,100,0,0,50
5383,tree3,100,0,0,50
5384,tree3,100,0,0,50
5385,tree3,100,0,0,50
5386,tree3,100,0,0,50
5387,tree3,100,0,0,50
5388,tree3,100,0,0,50
5389,tree3,100,0,0,50
5390,tree3,100,0,0,50
5391,tree3,100,0,0,50
5392,tree3,100,0,0,50
5393,tree3,100,0,0,50
5394,tree3,100,0,0,50
5395,tree3,100,0,0,50
5396,tree3,100,0,0,50
5397,tree3,100,0,0,50
5398,tree3,100,0,0,50
5399,tree3,100,0,0,50
5400,tree3,100,0,0,50
5401,tree1,100,0,0,100
5402,tree1,100,0,0,100
5403,tree1,100,0,0,100
5404,tree1,100,0,0,100
5405,tree1,100,0,0,100
5406,tree1,100,0,0,100
5407,tree1,100,0,0,100
5408,tree1,100,0,0,100
5409,tree1,100,0,0,100
5410,tree1,100,0,0,100
5411,tree1,100,0,0,100
5412,tree1,100,0,0,100
5413,tree1,100,0,0,100
5414,tree1,100,0,0,100
5415,tree1,100,0,0,100
5416,tree1,100,0,0,100
5417,tree1,100,0,0,100
5418,tree1,100,0,0,100
5419,tree1,100,0,0,100
5420,tree1,100,0,0,100
5421,tree1,100,0,0,100
5422,tree1,100,0,0,100
5423,tree1,100,0,0,100
5424,tree1,100,0,0,100
5425,tree1,100,0,0,100
5426,tree1,100,0,0,100
5427,tree1,100,0,0,100
5428,tree1,100,0,0,100
5429,tree1,100,0,0,100
5430,tree1,100,0,0,100
5431,tree1,100,0,0,100
5432,tree1,100,0,0,100
5433,tree1,100,0,0,100
5434,tree1,100,0,0,100
5435,tree1,100,0,0,100
5436,tree1,100,0,0,100
5437,tree1,100,0,0,100
5438,tree1,100,0,0,100
5439,tree1,100,0,0,100
5440,tree1,100,0,0,100
5441,tree1,100,0,0,100
5442,tree1,100,0,0,100
5443,tree1,100,0,0,100
5444,tree1,100,0,0,100
5445,tree1,100,0,0,100
5446,tree1,100,0,0,100
5447,tree1,100,0,0,100
5448,tree1,100,0,0,100
5449,tree1,100,0,0,100
5450,tree1,100,0,0,100
5451,tree2,100,0,0,100
5452,tree2,100,0,0,100
5453,tree2,100,0,0,100
5454,tree2,100,0,0,100
5455,tree2,100,0,0,100
5456,tree2,100,0,0,100
5457,tree2,100,0,0,100
5458,tree2,100,0,0,100
5459,tree2,100,0,0,100
5460,tree2,100,0,0,100
5461,tree2,100,0,0,100
5462,tree2,100,0,0,100
5463,tree2,100,0,0,100
5464,tree2,100,0,0,100
5465,tree2,100,0,0,100
5466,tree2,100,0,0,100
5467,tree2,100,0,0,100
5468,tree2,100,0,0,100
5469,tree2,100,0,0,100
5470,tree2,100,0,0,100
5471,tree2,100,0,0,100
5472,tree2,100,0,0,100
5473,tree2,100,0,0,100
5474,tree2,100,0,0,100
5475,tree2,100,0,0,100
5476,tree2,100,0,0,100
5477,tree2,100,0,0,100
5478,tree2,100,0,0,100
5479,tree2,100,0,0,100
5480,tree2,100,0,0,100
5481,tree2,100,0,0,100
5482,tree2,100,0,0,100
5483,tree2,100,0,0,100
5484,tree2,100,0,0,100
5485,tree2,100,0,0,100
5486,tree2,100,0,0,100
5487,tree2,100,0,0,100
5488,tree2,100,0,0,100
5489,tree2,100,0,0,100
5490,tree2,100,0,0,100
5491,tree2,100,0,0,100
5492,tree2,100,0,0,100
5493,tree2,100,0,0,100
5494,tree2,100,0,0,100
5495,tree2,100,0,0,100
5496,tree2,100,0,0,100
5497,tree2,100,0,0,100
5498,tree2,100,0,0,100
5499,tree2,100,0,0,100
5500,tree2,100,0,0,100
5501,tree3,100,0,0,100
5502,tree3,100,0,0,100
5503,tree3,100,0,0,100
5504,tree3,100,0,0,100
5505,tree3,100,0,0,100
5506,tree3,100,0,0,100
5507,tree3,100,0,0,100
5508,tree3,100,0,0,100
5509,tree3,100,0,0,100
5510,tree3,100,0,0,100
5511,tree3,100,0,0,100
5512,tree3,100,0,0,100
5513,tree3,100,0,0,100
5514,tree3,100,0,0,100
5515,tree3,100,0,0,100
5516,tree3,100,0,0,100
5517,tree3,100,0,0,100
5518,tree3,100,0,0,100
5519,tree3,100,0,0,100
5520,tree3,100,0,0,100
5521,tree3,100,0,0,100
5522,tree3,100,0,0,100
5523,tree3,100,0,0,100
5524,tree3,100,0,0,100
5525,tree3,100,0,0,100
5526,tree3,100,0,0,100
5527,tree3,100,0,0,100
5528,tree3,100,0,0,100
5529,tree3,100,0,0,100
5530,tree3,100,0,0,100
5531,tree3,100,0,0,100
5532,tree3,100,0,0,100
5533,tree3,100,0,0,100
5534,tree3,100,0,0,100
5535,tree3,100,0,0,100
5536,tree3,100,0,0,100
5537,tree3,100,0,0,100
5538,tree3,100,0,0,100
5539,tree3,100,0,0,100
5540,tree3,100,0,0,100
5541,tree3,100,0,0,100
5542,tree3,100,0,0,100
5543,tree3,100,0,0,100
5544,tree3,100,0,0,100
5545,tree3,100,0,0,100
5546,tree3,100,0,0,100
5547,tree3,100,0,0,100
5548,tree3,100,0,0,100
5549,tree3,100,0,0,100
5550,tree3,100,0,0,100
